commodity,unit,min,max,avg
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
किनु,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू २५०.००,रू ३३०.००,रू २९०.००
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
आभोकाडो,के.जी,रू ३००.००,रू ४००.००,रू ३५०.००
अमला,के.जी,रू १७०.००,रू १८०.००,रू १७५.००
अदुवा,के.जी.,रू ८५.००,रू १००.००,रू ९१.६७
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४२०.००,रू ४००.००
खुर्सानी हरियो(लाम्चो),के जी,रू १००.००,रू १२०.००,रू ११०.००
खुर्सानी हरियो(बुलेट),के जी,रू ९०.००,रू ११०.००,रू १००.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(अकबरे),के जी,रू ७००.००,रू ८००.००,रू ७५०.००
भेडे खु्र्सानी,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
लसुन हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
हरियो धनिया,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
लसुन सुकेको चाइनिज,के.जी.,रू २३०.००,रू २५०.००,रू २४०.००
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३५०.००,रू ३३५.००
ताजा माछा(बचुवा),के जी,रू २७०.००,रू २८०.००,रू २७५.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
