commodity,unit,min,max,avg
काक्रो(लोकलक्रस),के.जी.,रू २५.००,रू ३५.००,रू ३०.००
रुख कटहर,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
निबुवा,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
किनु,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
अमला,के.जी,रू १८०.००,रू १९०.००,रू १८५.००
अदुवा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू ११०.००,रू १००.००
खुर्सानी हरियो(बुलेट),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(माछे),के जी,रू ९०.००,रू १००.००,रू ९५.००
भेडे खु्र्सानी,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
लसुन हरियो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
हरियो धनिया,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
लसुन सुकेको चाइनिज,के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
लसुन सुकेको नेपाली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २९०.००,रू ३००.००,रू २९५.००
ताजा माछा(छडी),के जी,रू ३००.००,रू ३२०.००,रू ३१०.००
