commodity,unit,min,max,avg
जिरीको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सेलरी,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
पार्सले,के.जी.,रू १७०.००,रू १९०.००,रू १७६.६७
सौफको साग,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
पुदीना,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२५.००
कागती,के.जी.,रू ३७०.००,रू ३९०.००,रू ३८०.००
अनार,के.जी.,रू ३८०.००,रू ४००.००,रू ३९०.००
अंगुर(हरियो),के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
अंगुर(कालो),केजी,रू ३६०.००,रू ३८०.००,रू ३७०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २२०.००,रू २५०.००,रू २३५.००
काक्रो(लोकल),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २०.००,रू १७.५०
काक्रो(लोकलक्रस),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
रुख कटहर,के.जी.,रू ६०.००,रू ८०.००,रू ६८.७५
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ७५.००,रू ९०.००,रू ८२.५०
किवि,केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू ९०.००,रू ८५.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(माछे),के जी,रू ६५.००,रू ८०.००,रू ७२.००
खुर्सानी हरियो(अकबरे),के जी,रू ४००.००,रू ५००.००,रू ४५०.००
भेडे खु्र्सानी,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
लसुन हरियो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ५८.७५
लसुन सुकेको चाइनिज,के.जी.,रू १९०.००,रू २००.००,रू १९५.००
लसुन सुकेको नेपाली,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
