commodity,unit,min,max,avg
खुर्सानी हरियो(लाम्चो),के जी,रू ४०.००,रू ५०.००,रू ४६.२५
खुर्सानी हरियो(बुलेट),के जी,रू ३०.००,रू ४०.००,रू ३३.७५
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ७०.००,रू ५८.७५
खुर्सानी हरियो(अकबरे),के जी,रू २५०.००,रू ३००.००,रू २८२.५०
भेडे खु्र्सानी,के.जी.,रू ६०.००,रू ८०.००,रू ६७.५०
लसुन हरियो,के.जी.,रू १५०.००,रू २००.००,रू १७६.६७
हरियो धनिया,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २०७.५०
लसुन सुकेको नेपाली,के.जी.,रू १६०.००,रू १८०.००,रू १७२.५०
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २४०.००,रू २५०.००,रू २४५.००
