commodity,unit,min,max,avg
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
अनार,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
अंगुर(हरियो),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ४८.३३
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू ३०.००,रू ५०.००,रू ४२.५०
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
नरिवल(हरियो),के जी,रू १५०.००,रू १६०.००,रू १५५.००
अदुवा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू १००.००,रू ११०.००,रू १०५.००
खुर्सानी हरियो(बुलेट),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(माछे),के जी,रू ५५.००,रू ७०.००,रू ६३.७५
खुर्सानी हरियो(अकबरे),के जी,रू ४००.००,रू ५००.००,रू ४५०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
लसुन हरियो,के.जी.,रू १७०.००,रू २००.००,रू १८३.३३
हरियो धनिया,के.जी.,रू ८०.००,रू १२०.००,रू ९३.३३
लसुन सुकेको चाइनिज,के.जी.,रू १७५.००,रू २००.००,रू १८७.५०
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २४०.००,रू २८०.००,रू २६०.००
