commodity,unit,min,max,avg
रुख कटहर,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ७५.००,रू ९०.००,रू ८२.५०
किवि,केजी,रू ३८०.००,रू ४००.००,रू ३९०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५५.००,रू ८०.००,रू ६३.७५
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ८०.००,रू ६९.१७
खुर्सानी हरियो(अकबरे),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू ९०.००,रू १२०.००,रू १०८.००
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
