commodity,unit,min,max,avg
मेथीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू ८०.००,रू १२०.००,रू १००.००
च्याउ(कन्य),के.जी.,रू २५०.००,रू ३००.००,रू २६८.३३
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
पार्सले,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
मकै(हरियो),के जी,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १४०.००,रू १३५.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३५०.००,रू ३००.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू १६०.००,रू २००.००,रू १८०.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
अनार,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
भुई कटहर,प्रति गोटा,रू १९०.००,रू २००.००,रू १९५.००
काक्रो(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
काक्रो(हाइब्रीड),के जी,रू १२.००,रू २०.००,रू १६.७५
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ६५.००,रू ६०.००
रुख कटहर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लीच्ची(लोकल),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
लीच्ची(भारतीय),केजी,रू २५०.००,रू ३००.००,रू २७५.००
अदुवा,के.जी.,रू ११०.००,रू १४०.००,रू १२५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ६०.००,रू ५६.२५
खुर्सानी हरियो(बुलेट),के जी,रू ४०.००,रू ६०.००,रू ५०.००
खुर्सानी हरियो(माछे),के जी,रू ३५.००,रू ४५.००,रू ४०.००
भेडे खु्र्सानी,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू ७०.००,रू १००.००,रू ८८.३३
लसुन सुकेको चाइनिज,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
लसुन सुकेको नेपाली,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
छ्यापी सुकेको,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २५०.००,रू २६०.००,रू २५५.००
