commodity,unit,min,max,avg
सौफको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पुदीना,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२५.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १४०.००,रू १७०.००,रू १५५.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
आँप(दसहरी),केजी,रू १५०.००,रू १६०.००,रू १५५.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू २००.००,रू १७५.००
काक्रो(लोकल),के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २०.००,रू १७.५०
काक्रो(लोकलक्रस),के.जी.,रू ४०.००,रू ६०.००,रू ४८.००
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(चाइनिज),केजी,रू २५०.००,रू २७०.००,रू २६०.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
लीच्ची(लोकल),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
लीच्ची(भारतीय),केजी,रू ३००.००,रू ३५०.००,रू ३२५.००
नरिवल(काँचो),के जी,रू ६०.००,रू ७०.००,रू ६५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू १५०.००,रू १८०.००,रू १६२.५०
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४८२.५०
खुर्सानी हरियो(लाम्चो),के जी,रू ३०.००,रू ४०.००,रू ३५.००
खुर्सानी हरियो(बुलेट),के जी,रू २५.००,रू ३०.००,रू २७.५०
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ६०.००,रू ५०.००
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २५०.००,रू १८८.३३
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ७०.००,रू ६२.५०
लसुन हरियो,के.जी.,रू ८०.००,रू १२०.००,रू ९५.००
हरियो धनिया,के.जी.,रू ६०.००,रू ८०.००,रू ६७.५०
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २३०.००,रू २१२.५०
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ८७५.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू ३००.००,रू ३२०.००,रू ३१०.००
