commodity,unit,min,max,avg
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११२.५०
कोइरालो,के.जी.,रू ३२०.००,रू ३५०.००,रू ३३५.००
रातो बन्दा,के.जी.,रू ४५.००,रू ६०.००,रू ५१.२५
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १६०.००,रू २२०.००,रू १९०.००
कागती,के.जी.,रू ३८०.००,रू ४००.००,रू ३९०.००
अनार,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
अंगुर(हरियो),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ५५.००,रू ७५.००,रू ६८.००
काक्रो(हाइब्रीड),के जी,रू ४०.००,रू ५०.००,रू ४५.००
काक्रो(लोकलक्रस),के.जी.,रू ६५.००,रू ८०.००,रू ७२.५०
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू १००.००,रू १२०.००,रू ११४.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ८५.००,रू ७७.५०
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(अकबरे),के जी,रू ५००.००,रू ६००.००,रू ५५०.००
भेडे खु्र्सानी,के.जी.,रू ६०.००,रू ८०.००,रू ६७.५०
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १८८.७५
हरियो धनिया,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
लसुन सुकेको चाइनिज,के.जी.,रू १७५.००,रू १९०.००,रू १८४.१७
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
छ्यापी सुकेको,के.जी.,रू १२०.००,रू १६०.००,रू १४३.३३
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
