commodity,unit,min,max,avg
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
आभोकाडो,के.जी,रू ३००.००,रू ४००.००,रू ३५०.००
अमला,के.जी,रू १००.००,रू १२०.००,रू ११०.००
अदुवा,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू २५०.००,रू २८०.००,रू २६२.५०
खुर्सानी हरियो(बुलेट),के जी,रू २५०.००,रू २८०.००,रू २६५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ८०.००,रू ६५.००
खुर्सानी हरियो(अकबरे),के जी,रू ७००.००,रू ८००.००,रू ७५०.००
भेडे खु्र्सानी,के.जी.,रू ८०.००,रू १२०.००,रू १००.००
लसुन हरियो,के.जी.,रू ४०.००,रू ६०.००,रू ५२.५०
हरियो धनिया,के.जी.,रू ३०.००,रू ६०.००,रू ४६.६७
लसुन सुकेको चाइनिज,के.जी.,रू २३०.००,रू २६०.००,रू २४५.००
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३५०.००,रू ३३५.००
ताजा माछा(बचुवा),के जी,रू २७०.००,रू २८०.००,रू २७५.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
