commodity,unit,min,max,avg
स्याउ(झोले),के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १८०.००,रू २२०.००,रू २००.००
कागती,के.जी.,रू ३७०.००,रू ३८०.००,रू ३७५.००
अनार,के.जी.,रू ४००.००,रू ४५०.००,रू ४३०.००
अंगुर(हरियो),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू २३०.००,रू २५०.००,रू २४०.००
काक्रो(लोकल),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २५.००,रू २०.००
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ६०.००,रू ५६.२५
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४५०.००,रू ४१५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ७०.००,रू ९०.००,रू ८०.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(अकबरे),के जी,रू ५००.००,रू ६००.००,रू ५५०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ८०.००,रू ६५.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १८६.६७
हरियो धनिया,के.जी.,रू ८०.००,रू १४०.००,रू ११०.००
लसुन सुकेको चाइनिज,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
लसुन सुकेको नेपाली,के.जी.,रू ८०.००,रू १००.००,रू ९३.३३
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
