commodity,unit,min,max,avg
तोरीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
मेथीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
प्याज हरियो,के.जी.,रू ५०.००,रू ८०.००,रू ६१.६७
बकूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
च्याउ(कन्य),के.जी.,रू १८०.००,रू २२०.००,रू २००.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२३.३३
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ६५.००,रू ९०.००,रू ७६.२५
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
कोइरालो,के.जी.,रू २४०.००,रू २६०.००,रू २५०.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
सौफको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
पुदीना,के.जी.,रू ८०.००,रू १२०.००,रू १००.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३२०.००,रू २८५.००
केरा(नेपाली),दर्जन,रू २२०.००,रू २३०.००,रू २२५.००
कागती,के.जी.,रू २९०.००,रू ३००.००,रू २९६.६७
अनार,के.जी.,रू ३५०.००,रू ३८०.००,रू ३६५.००
अंगुर(हरियो),के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १४०.००,रू १६०.००,रू १५०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.५०
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
काक्रो(हाइब्रीड),के जी,रू ४०.००,रू ५०.००,रू ४५.००
काक्रो(लोकलक्रस),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रुख कटहर,के.जी.,रू ७०.००,रू ८०.००,रू ७६.६७
नासपाती(चाइनिज),केजी,रू २३०.००,रू २५०.००,रू २४०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ७०.००,रू ९०.००,रू ८०.००
किवि,केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
आभोकाडो,के.जी,रू ६००.००,रू ८००.००,रू ७००.००
अदुवा,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४६०.००,रू ४३०.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू ११०.००,रू ९८.३३
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ९०.००,रू ८२.५०
खुर्सानी हरियो(माछे),के जी,रू ९०.००,रू १००.००,रू ९५.००
भेडे खु्र्सानी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ८६.६७
हरियो धनिया,के.जी.,रू ६०.००,रू १००.००,रू ८५.७१
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
