commodity,unit,min,max,avg
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १६०.००,रू २००.००,रू १८०.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
आँप(दसहरी),केजी,रू १८०.००,रू २००.००,रू १९०.००
सुन्तला(नेपाली),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५४.१७
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २३.७५
काक्रो(लोकलक्रस),के.जी.,रू ४०.००,रू ५०.००,रू ४६.६७
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(लोकल),के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अमला,के.जी,रू २४०.००,रू २८०.००,रू २६०.००
नरिवल(काँचो),के जी,रू ६०.००,रू ७०.००,रू ६५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
ड्रागन फ्रुट(नेपाली),के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
अदुवा,के.जी.,रू २००.००,रू २३०.००,रू २१५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(बुलेट),के जी,रू ८०.००,रू ९०.००,रू ८५.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २५०.००,रू २००.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
हरियो धनिया,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २४०.००,रू २१८.७५
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १८८.३३
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १८८.३३
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
