commodity,unit,min,max,avg
तितो करेला,के.जी.,रू ३०.००,रू ४०.००,रू ३५.६३
लौका,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
परवर(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३६.२५
परवर(तराई),केजी,रू ३०.००,रू ४०.००,रू ३६.२५
चिचिण्डो,के.जी.,रू २०.००,रू ३०.००,रू २३.७५
घिरौला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
झिगूनी,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
हरियो फर्सी(डल्लो),केजी,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू ४०.००,रू ५०.००,रू ४६.६७
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रायो साग,के.जी.,रू १००.००,रू १३०.००,रू ११७.५०
पालूगो साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
चमसूरको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
तोरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
च्याउ(कन्य),के.जी.,रू २४०.००,रू २७०.००,रू २५५.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ५००.००,रू ४५५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
पुदीना,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
गान्टे मूला,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२५.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १४०.००,रू १८०.००,रू १६०.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १५०.००,रू १६०.००,रू १५५.००
आँप(दसहरी),केजी,रू १६०.००,रू १७०.००,रू १६५.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ७०.००,रू ९०.००,रू ७७.५०
काक्रो(हाइब्रीड),के जी,रू २०.००,रू २५.००,रू २२.५०
काक्रो(लोकलक्रस),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(लोकल),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
अदुवा,के.जी.,रू २००.००,रू २३०.००,रू २१५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५०.००,रू ४६.६७
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २५०.००,रू २००.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
हरियो धनिया,के.जी.,रू २००.००,रू ३००.००,रू २५०.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
