commodity,unit,min,max,avg
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २४०.००,रू २६०.००,रू २५०.००
अनार,के.जी.,रू ४००.००,रू ४४०.००,रू ४२०.००
आँप(दसहरी),केजी,रू २४०.००,रू २८०.००,रू २६०.००
अंगुर(हरियो),के.जी.,रू २४०.००,रू २८०.००,रू २६०.००
तरबुजा(हरियो),के.जी.,रू ३०.००,रू ३५.००,रू ३२.५०
भुई कटहर,प्रति गोटा,रू २१०.००,रू २३०.००,रू २२०.००
काक्रो(लोकल),के.जी.,रू ४०.००,रू ५५.००,रू ४८.३३
काक्रो(हाइब्रीड),के जी,रू १०.००,रू २०.००,रू १४.६७
काक्रो(लोकलक्रस),के.जी.,रू ३०.००,रू ४५.००,रू ३७.५०
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लीच्ची(भारतीय),केजी,रू २५०.००,रू २८०.००,रू २६५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७४५.००
नरिवल(काँचो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १८०.००,रू १६५.००
अदुवा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४३०.००,रू ४०२.५०
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू ९०.००,रू ८५.००
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ६०.००,रू ५०.००
भेडे खु्र्सानी,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १८५.५०
हरियो धनिया,के.जी.,रू ५०.००,रू ८०.००,रू ७०.००
लसुन सुकेको चाइनिज,के.जी.,रू १७०.००,रू १९०.००,रू १८०.००
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
छ्यापी सुकेको,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३३०.००,रू ३२५.००
ताजा माछा(बचुवा),के जी,रू २९०.००,रू ३१०.००,रू ३००.००
ताजा माछा(छडी),के जी,रू २५०.००,रू २६०.००,रू २५५.००
