commodity,unit,min,max,avg
पुदीना,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू ३२०.००,रू ३५०.००,रू ३३५.००
रुख टमाटर,केजी,रू २३०.००,रू २५०.००,रू २४०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३२०.००,रू ३००.००
केरा(नेपाली),दर्जन,रू १६०.००,रू १८०.००,रू १७०.००
कागती,के.जी.,रू ८०.००,रू १००.००,रू ९३.३३
अनार,के.जी.,रू २८०.००,रू ३२०.००,रू ३००.००
अंगुर(हरियो),के.जी.,रू २३०.००,रू २६०.००,रू २४५.००
अंगुर(कालो),केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
सुन्तला(नेपाली),के.जी.,रू १४०.००,रू १८०.००,रू १६२.५०
तरबुजा(हरियो),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मौसम,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
जुनार,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
भुई कटहर,प्रति गोटा,रू १४५.००,रू १५५.००,रू १५०.००
काक्रो(लोकल),के.जी.,रू १२०.००,रू १६०.००,रू १४१.४३
काक्रो(हाइब्रीड),के जी,रू ८०.००,रू १२०.००,रू १००.००
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २४०.००,रू २३०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
किनु,के.जी.,रू १००.००,रू १३०.००,रू ११३.३३
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
किवि,केजी,रू २३०.००,रू २६०.००,रू २४५.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ९०.००,रू १००.००,रू ९५.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ३५०.००,रू ४२०.००,रू ३८५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू ११०.००,रू १००.००
खुर्सानी हरियो(बुलेट),के जी,रू १००.००,रू १३०.००,रू ११५.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(अकबरे),के जी,रू ४५०.००,रू ६००.००,रू ५२५.००
भेडे खु्र्सानी,के.जी.,रू ७५.००,रू ९०.००,रू ८२.५०
लसुन हरियो,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
हरियो धनिया,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
छ्यापी हरियो,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
