commodity,unit,min,max,avg
नरिवल(हरियो),के जी,रू १६०.००,रू १८०.००,रू १७०.००
अदुवा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(बुलेट),के जी,रू ४०.००,रू ५०.००,रू ४५.००
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५०.००,रू ४५.००
भेडे खु्र्सानी,के.जी.,रू ४०.००,रू ७०.००,रू ५१.६७
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू १५०.००,रू २००.००,रू १६५.००
लसुन सुकेको चाइनिज,के.जी.,रू १९०.००,रू २२०.००,रू २०५.००
लसुन सुकेको नेपाली,के.जी.,रू १२०.००,रू १८०.००,रू १५०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २४०.००,रू २५०.००,रू २४५.००
