commodity,unit,min,max,avg
केरा(नेपाली),दर्जन,रू १४०.००,रू १६०.००,रू १५०.००
कागती,के.जी.,रू ९०.००,रू ११०.००,रू ९५.५०
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सुन्तला(नेपाली),के.जी.,रू १४०.००,रू १७०.००,रू १५५.००
तरबुजा(हरियो),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मौसम,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
जुनार,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
भुई कटहर,प्रति गोटा,रू १४५.००,रू १५५.००,रू १५०.००
काक्रो(लोकल),के.जी.,रू ७५.००,रू ९०.००,रू ८३.७५
काक्रो(हाइब्रीड),के जी,रू ५०.००,रू ६०.००,रू ५५.००
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २४०.००,रू २३०.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
किनु,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ७०.००,रू ८०.००,रू ७५.००
अदुवा,के.जी.,रू ९०.००,रू ११०.००,रू १००.००
खु्र्सानी सुकेको,के.जी.,रू ३६०.००,रू ४२०.००,रू ३९०.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू १००.००,रू ९६.६७
खुर्सानी हरियो(बुलेट),के जी,रू १००.००,रू १२०.००,रू ११०.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(अकबरे),के जी,रू ४००.००,रू ६००.००,रू ५००.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू ४०.००,रू ७०.००,रू ५५.००
हरियो धनिया,के.जी.,रू ४५.००,रू ७०.००,रू ५६.६७
लसुन सुकेको चाइनिज,के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
लसुन सुकेको नेपाली,के.जी.,रू २००.००,रू २६०.००,रू २३०.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
छ्यापी हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
