commodity,unit,min,max,avg
काक्रो(हाइब्रीड),के जी,रू ४०.००,रू ५०.००,रू ४५.००
निबुवा,के.जी.,रू ६०.००,रू ११०.००,रू ८०.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
किनु,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
किवि,केजी,रू २२०.००,रू २६०.००,रू २४०.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ९०.००,रू १००.००,रू ९५.००
अदुवा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
खु्र्सानी सुकेको,के.जी.,रू ३६०.००,रू ४२०.००,रू ३९०.००
खुर्सानी हरियो(लाम्चो),के जी,रू ११०.००,रू १३०.००,रू १२०.००
खुर्सानी हरियो(बुलेट),के जी,रू १३०.००,रू १५०.००,रू १४०.००
खुर्सानी हरियो(माछे),के जी,रू ७०.००,रू ९०.००,रू ८०.००
खुर्सानी हरियो(अकबरे),के जी,रू ४५०.००,रू ६००.००,रू ५२५.००
भेडे खु्र्सानी,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
लसुन हरियो,के.जी.,रू ५०.००,रू ७०.००,रू ६२.५०
हरियो धनिया,के.जी.,रू ४०.००,रू ६०.००,रू ४७.५०
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
छ्यापी हरियो,के.जी.,रू १६०.००,रू २००.००,रू १८०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
