commodity,unit,min,max,avg
लौका,के.जी.,रू २५.००,रू ३५.००,रू ३०.००
परवर(लोकल),के.जी.,रू ३०.००,रू ४०.००,रू ३३.३३
परवर(तराई),केजी,रू ३०.००,रू ४०.००,रू ३५.००
चिचिण्डो,के.जी.,रू १५.००,रू २५.००,रू २०.००
घिरौला,के.जी.,रू २०.००,रू ३५.००,रू २७.५०
झिगूनी,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
फर्सी पाकेको,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
फर्सी हरियो(लाम्चो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
हरियो फर्सी(डल्लो),केजी,रू १२.००,रू २५.००,रू १६.७५
भिण्डी,के.जी.,रू २०.००,रू ३५.००,रू २८.७५
सखरखण्ड,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पिंडालू,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
स्कूस,के.जी.,रू ४०.००,रू ५०.००,रू ४३.७५
रायो साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
पालूगो साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तोरीको साग,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेथीको साग,के.जी.,रू १६०.००,रू १६०.००,रू १६०.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ८७.५०
च्याउ(कन्य),के.जी.,रू २४०.००,रू २८०.००,रू २६१.४३
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४१६.६७
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ८७५.००
कुरीलो,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,के.जी.,रू ३०.००,रू ७०.००,रू ५०.००
चुकुन्दर,के.जी.,रू ५०.००,रू ७०.००,रू ५८.३३
सजिवन,के.जी.,रू २००.००,रू २५०.००,रू २२५.००
रातो बन्दा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जिरीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सौफको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पुदीना,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १६७.५०
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२५.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १४०.००,रू १७०.००,रू १५५.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १५०.००,रू १६०.००,रू १५५.००
आँप(दसहरी),केजी,रू १६०.००,रू १७०.००,रू १६५.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २०.००,रू १७.५०
काक्रो(लोकलक्रस),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(चाइनिज),केजी,रू २५०.००,रू २७०.००,रू २६०.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
लीच्ची(लोकल),के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
लीच्ची(भारतीय),केजी,रू ३००.००,रू ३५०.००,रू ३२५.००
नरिवल(काँचो),के जी,रू ६०.००,रू ७०.००,रू ६५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
खु्र्सानी सुकेको,के.जी.,रू १८०.००,रू ५००.००,रू ३७८.३३
खुर्सानी हरियो(लाम्चो),के जी,रू ३०.००,रू ४०.००,रू ३५.००
खुर्सानी हरियो(बुलेट),के जी,रू २५.००,रू ४०.००,रू ३१.६७
खुर्सानी हरियो(माछे),के जी,रू ३०.००,रू ५०.००,रू ४०.००
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २५०.००,रू २००.००
भेडे खु्र्सानी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
लसुन हरियो,के.जी.,रू ८०.००,रू १२०.००,रू १००.००
हरियो धनिया,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २०७.५०
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १८७.५०
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ८७५.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू १८०.००,रू ३००.००,रू २४०.००
