commodity,unit,min,max,avg
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सुन्तला(नेपाली),के.जी.,रू ८०.००,रू ११०.००,रू ९५.००
तरबुजा(हरियो),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
मौसम,के.जी.,रू ८०.००,रू ११०.००,रू ९५.००
जुनार,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
भुई कटहर,प्रति गोटा,रू १४५.००,रू १५५.००,रू १५०.००
काक्रो(लोकल),के.जी.,रू ९०.००,रू १००.००,रू ९५.००
काक्रो(हाइब्रीड),के जी,रू ३५.००,रू ४०.००,रू ३७.५०
निबुवा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
नासपाती(चाइनिज),केजी,रू २००.००,रू २३०.००,रू २१५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लप्सी,के.जी.,रू ६५.००,रू ७५.००,रू ७०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
किवि,केजी,रू २५०.००,रू ३५०.००,रू ३००.००
शरीफा,के‍.जी,रू १८०.००,रू २००.००,रू १९०.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ६५.००,रू ७५.००,रू ७०.००
अदुवा,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४२०.००,रू ४००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(बुलेट),के जी,रू ११०.००,रू १२०.००,रू ११५.००
खुर्सानी हरियो(माछे),के जी,रू ८०.००,रू १००.००,रू ८६.६७
खुर्सानी हरियो(अकबरे),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९२.५०
हरियो धनिया,के.जी.,रू ८०.००,रू १३०.००,रू १०२.५०
लसुन सुकेको चाइनिज,के.जी.,रू ४००.००,रू ५००.००,रू ४३७.५०
लसुन सुकेको नेपाली,के.जी.,रू २२०.००,रू २८०.००,रू २५०.००
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी हरियो,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
