commodity,unit,min,max,avg
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
पालूगो साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
तोरीको साग,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
प्याज हरियो,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
च्याउ(कन्य),के.जी.,रू २३०.००,रू २७०.००,रू २५१.००
च्याउ(डल्ले),के जी,रू ४००.००,रू ४५०.००,रू ४२५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३०८.३३
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ८७५.००
कुरीलो,के.जी.,रू ३००.००,रू ४००.००,रू ३५०.००
न्यूरो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
ब्रोकाउली,के.जी.,रू ११०.००,रू १३०.००,रू १२२.२२
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू १००.००,रू १५०.००,रू १२५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ४००.००,रू ५००.००,रू ४५०.००
सौफको साग,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
पुदीना,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
गान्टे मूला,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १४८.७५
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू ३००.००,रू २४६.६७
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १८०.००,रू २००.००,रू १९०.००
आँप(दसहरी),केजी,रू १८०.००,रू २००.००,रू १९०.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू ३०.००,रू २०.८३
काक्रो(लोकलक्रस),के.जी.,रू ६०.००,रू ७०.००,रू ६४.३८
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अमला,के.जी,रू २५०.००,रू ३००.००,रू २७५.००
नरिवल(काँचो),के जी,रू ६०.००,रू ८०.००,रू ७०.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू २००.००,रू २३०.००,रू २१५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ६०.००,रू ७०.००,रू ६३.३३
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ६०.००,रू ५३.३३
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ८०.००,रू ७०.००
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २५०.००,रू २००.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
हरियो धनिया,के.जी.,रू ३००.००,रू ३५०.००,रू ३१८.३३
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २४०.००,रू २२०.००
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
