commodity,unit,min,max,avg
मेथीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
प्याज हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
च्याउ(कन्य),के.जी.,रू २३०.००,रू २६०.००,रू २४५.००
च्याउ(डल्ले),के जी,रू ४५०.००,रू ५००.००,रू ४७५.००
राजा च्याउ,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३००.००,रू ३५०.००,रू ३३२.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
पार्सले,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
सौफको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
पुदीना,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
गान्टे मूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
मकै(हरियो),के जी,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
तामा,के.जी.,रू १३०.००,रू १४०.००,रू १३५.००
तोफु,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
गुन्दुक,के.जी.,रू २५०.००,रू ३५०.००,रू ३००.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू १६०.००,रू २००.००,रू १७३.३३
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अनार,के.जी.,रू ३८०.००,रू ४२०.००,रू ४००.००
आँप(मालदह),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
आँप(दसहरी),केजी,रू १२०.००,रू १३०.००,रू १२५.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २५.००,रू २०.००
काक्रो(लोकलक्रस),के.जी.,रू ६०.००,रू ७०.००,रू ६६.६७
रुख कटहर,के.जी.,रू ३५.००,रू ५०.००,रू ४१.६७
नासपाती(चाइनिज),केजी,रू १५०.००,रू १६०.००,रू १५५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लीच्ची(लोकल),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
लीच्ची(भारतीय),केजी,रू २६०.००,रू ३००.००,रू २८०.००
नरिवल(काँचो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
नरिवल(हरियो),के जी,रू १६०.००,रू १८०.००,रू १७०.००
अदुवा,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४१६.६७
खुर्सानी हरियो(लाम्चो),के जी,रू ४०.००,रू ५०.००,रू ४५.००
खुर्सानी हरियो(बुलेट),के जी,रू ३०.००,रू ४०.००,रू ३५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(अकबरे),के जी,रू ३८०.००,रू ४००.००,रू ३९०.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
लसुन हरियो,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
हरियो धनिया,के.जी.,रू ८०.००,रू १२०.००,रू १००.००
लसुन सुकेको चाइनिज,के.जी.,रू १९०.००,रू २२०.००,रू २०२.५०
लसुन सुकेको नेपाली,के.जी.,रू १२०.००,रू १८०.००,रू १५०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ८६६.६७
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २४०.००,रू २५०.००,रू २४५.००
