commodity,unit,min,max,avg
मेवा(भारतीय),केजी,रू ८०.००,रू ९०.००,रू ८५.००
किवि,केजी,रू ४००.००,रू ४५०.००,रू ४२५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ८०.००,रू ६८.३३
खुर्सानी हरियो(बुलेट),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५५.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ९०.००,रू ७७.५०
लसुन हरियो,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
हरियो धनिया,के.जी.,रू ५०.००,रू ७०.००,रू ५७.५०
लसुन सुकेको चाइनिज,के.जी.,रू १९०.००,रू २००.००,रू १९५.००
लसुन सुकेको नेपाली,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
