commodity,unit,min,max,avg
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
लीच्ची(लोकल),के.जी.,रू २३०.००,रू २५०.००,रू २४०.००
लीच्ची(भारतीय),केजी,रू २८०.००,रू ३००.००,रू २९०.००
नरिवल(काँचो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४७६.६७
खुर्सानी हरियो(लाम्चो),के जी,रू ४०.००,रू ५०.००,रू ४५.००
खुर्सानी हरियो(बुलेट),के जी,रू ३०.००,रू ४०.००,रू ३५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५६.२५
खुर्सानी हरियो(अकबरे),के जी,रू २५०.००,रू ३००.००,रू २७६.६७
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७६.२५
लसुन हरियो,के.जी.,रू १५०.००,रू २००.००,रू १७६.६७
हरियो धनिया,के.जी.,रू ९०.००,रू ११०.००,रू ९८.७५
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २४०.००,रू २५०.००,रू २४५.००
