commodity,unit,min,max,avg
मेवा(भारतीय),केजी,रू ८०.००,रू १००.००,रू ९०.००
लीच्ची(लोकल),के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
नरिवल(काँचो),के जी,रू ७०.००,रू ८०.००,रू ७५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४३०.००,रू ४०५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(बुलेट),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(माछे),के जी,रू ५०.००,रू ६०.००,रू ५५.००
भेडे खु्र्सानी,के.जी.,रू ५०.००,रू ६५.००,रू ५८.७५
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू ५०.००,रू १००.००,रू ७५.००
लसुन सुकेको चाइनिज,के.जी.,रू १७५.००,रू २००.००,रू १८७.५०
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १४०.००,रू १२०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३३०.००,रू ३२५.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २५०.००,रू २६०.००,रू २५५.००
