commodity,unit,min,max,avg
ब्रोकाउली,के.जी.,रू ६०.००,रू ६५.००,रू ६२.५०
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११२.५०
कोइरालो,के.जी.,रू २२०.००,रू २६०.००,रू २४३.३३
रातो बन्दा,के.जी.,रू २०.००,रू ३०.००,रू २५.००
जिरीको साग,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
पार्सले,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
पुदीना,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २१०.००,रू २२०.००,रू २१५.००
अनार,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २२०.००,रू २१०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १३०.००,रू १५०.००,रू १४०.००
तरबुजा(हरियो),के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
काक्रो(हाइब्रीड),के जी,रू १५.००,रू २०.००,रू १७.५०
काक्रो(लोकलक्रस),के.जी.,रू १५.००,रू २५.००,रू २०.००
रुख कटहर,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
निबुवा,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
किनु,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
किवि,केजी,रू ३००.००,रू ४००.००,रू ३५०.००
अमला,के.जी,रू १७०.००,रू १९०.००,रू १८०.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४२०.००,रू ४००.००
खुर्सानी हरियो(लाम्चो),के जी,रू ६०.००,रू ८०.००,रू ७०.००
खुर्सानी हरियो(बुलेट),के जी,रू ६०.००,रू ८०.००,रू ७२.५०
खुर्सानी हरियो(माछे),के जी,रू ९०.००,रू १००.००,रू ९५.००
खुर्सानी हरियो(अकबरे),के जी,रू ७००.००,रू ८००.००,रू ७५०.००
भेडे खु्र्सानी,के.जी.,रू १४०.००,रू १६०.००,रू १५३.३३
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
हरियो धनिया,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
लसुन सुकेको चाइनिज,के.जी.,रू २२०.००,रू २४०.००,रू २३०.००
लसुन सुकेको नेपाली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३५०.००,रू ३३५.००
ताजा माछा(बचुवा),के जी,रू २७०.००,रू २८०.००,रू २७५.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
